UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16208;11.58651;1517999445.52224;0
0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;-1;-1;-1;0.1;48.16211;11.58651;1517999446.52224;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16211;11.58651;1517999447.52249;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16211;11.58651;1517999448.52264;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16213;11.58652;1517999449.52277;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16213;11.58652;1517999450.52195;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16216;11.58652;1517999451.52274;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16216;11.58652;1517999452.52255;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16216;11.58652;1517999453.52278;0
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;48.16219;11.58653;1517999454.5228;0
0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;-1;-1;0.2285714286;48.16219;11.58653;1517999455.52211;1
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;48.16219;11.58653;1517999456.52277;0
0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;-1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;-1;0.2;-1;0.2;0.2;0.2;0.2;0.2;-1;0.2;0.2;0.2;0.2;-1;-1;-1;0.2;48.16221;11.58654;1517999457.52279;1
0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;48.16221;11.58654;1517999458.52268;0
0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;48.16224;11.58655;1517999459.52271;0
0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;-1;-1;-1;0.1;48.16224;11.58655;1517999460.52205;0
0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;-1;-1;-1;0.1;48.16224;11.58655;1517999461.52271;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;-1;-1;0.1285714286;48.16227;11.58656;1517999462.52225;3
0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;-1;-1;0.1571428571;48.16227;11.58656;1517999463.52276;3
0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;0.1571428571;0.1571428571;0.1571428571;0.1571428571;-1;-1;-1;0.1571428571;48.16229;11.58657;1517999464.52273;3
0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;-1;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;-1;0.1857142857;-1;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;-1;0.1857142857;0.1857142857;0.1857142857;0.1857142857;-1;-1;-1;0.1857142857;48.16229;11.58657;1517999465.52206;3
0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;-1;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;-1;0.2428571429;-1;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;-1;0.2428571429;0.2428571429;0.2428571429;0.2428571429;-1;-1;-1;0.2428571429;48.16229;11.58657;1517999466.52275;1
0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;-1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;-1;0.2;-1;0.2;0.2;0.2;0.2;0.2;-1;0.2;0.2;0.2;0.2;-1;-1;-1;0.2;48.16232;11.58658;1517999467.52292;1
0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;-1;-1;0.0142857143;48.16232;11.58658;1517999468.52255;0
0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;-1;-1;0.0142857143;48.16235;11.58659;1517999469.52271;0
0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;0.0142857143;0.0142857143;0.0142857143;0.0142857143;-1;-1;-1;0.0142857143;48.16235;11.58659;1517999470.52231;0
0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;0.1428571429;0.1428571429;0.1428571429;0.1428571429;-1;-1;-1;0.1428571429;48.16235;11.58659;1517999471.52277;3
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;-1;-1;0.1285714286;48.16237;11.58661;1517999472.52271;3
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;48.16237;11.58661;1517999473.5228;0
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;48.16239;11.58661;1517999474.52271;0
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;48.16239;11.58661;1517999475.52206;0
0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;48.16239;11.58661;1517999476.52276;0
0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;48.16243;11.58662;1517999477.52254;0
0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;-1;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;-1;0.3142857143;-1;0.3142857143;0.3142857143;0.3142857143;0.3142857143;0.3142857143;-1;0.3142857143;0.3142857143;0.3142857143;0.3142857143;-1;-1;-1;0.3142857143;48.16243;11.58662;1517999478.52271;2
0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;-1;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;-1;0.2857142857;-1;0.2857142857;0.2857142857;0.2857142857;0.2857142857;0.2857142857;-1;0.2857142857;0.2857142857;0.2857142857;0.2857142857;-1;-1;-1;0.2857142857;48.16243;11.58662;1517999479.52252;1
0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;48.16245;11.58662;1517999480.52421;0
0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;-1;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;-1;0.2142857143;-1;0.2142857143;0.2142857143;0.2142857143;0.2142857143;0.2142857143;-1;0.2142857143;0.2142857143;0.2142857143;0.2142857143;-1;-1;-1;0.2142857143;48.16245;11.58662;1517999481.52273;1
0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;-1;-1;0.2285714286;48.16248;11.58663;1517999482.52251;1
0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;0.2285714286;0.2285714286;0.2285714286;0.2285714286;-1;-1;-1;0.2285714286;48.16248;11.58663;1517999483.52287;1
